code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,module_presentation_length,n_assessments_early,mean_score_early,weighted_mean_score_early,final_coursework_score,total_clicks_early,active_days_early,clicks_dataplus,clicks_dualpane,clicks_externalquiz,clicks_forumng,clicks_glossary,clicks_homepage,clicks_htmlactivity,clicks_oucollaborate,clicks_oucontent,clicks_ouelluminate,clicks_ouwiki,clicks_page,clicks_questionnaire,clicks_quiz,clicks_repeatactivity,clicks_resource,clicks_sharedsubpage,clicks_subpage,clicks_url,submission_rate_early,refs_forumng,macro_stats,clicks_freq_init
BBB,2014J,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,Y,Pass,-144.0,,262,2.0,35.5,70.0,69.1,446,20,0.0,0.0,0.0,109.0,0.0,88.0,0.0,8.0,150.0,0.0,0.0,0.0,0.0,48.0,0.0,27.0,0.0,14.0,2.0,0.3333333333,110.78360384638552,-0.5634232638612492,mid
BBB,2014J,F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,Y,Pass,-130.0,,262,2.0,43.5,86.0,88.75,262,13,0.0,0.0,,92.0,,56.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,6.0,1.0,0.3333333333,86.99032010166395,-0.0902383362353089,mid
BBB,2014J,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,Y,Pass,-120.0,,262,2.0,35.0,69.0,64.35,454,38,0.0,0.0,0.0,46.0,3.0,83.0,0.0,1.0,246.0,0.0,0.0,0.0,0.0,1.0,0.0,54.0,0.0,20.0,0.0,0.3333333333,51.854419091972304,-0.1651802324629185,low
BBB,2014J,F,Wales,Lower Than A Level,50-60%,35-55,0,60,N,Pass,-60.0,,262,2.0,50.5,100.0,73.3,324,12,0.0,0.0,0.0,80.0,1.0,86.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,54.0,0.0,15.0,0.0,9.0,0.0,0.3333333333,70.48914229513896,-0.3373867674058794,mid
BBB,2014J,F,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Pass,-36.0,,262,2.0,22.5,44.0,61.23076923,380,21,0.0,0.0,0.0,0.0,,76.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,71.0,0.0,48.0,0.0,34.0,1.0,0.3333333333,4.2153960509432,0.7512623806804462,high
BBB,2014J,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,-149.0,,262,2.0,36.0,71.0,79.0,619,11,0.0,0.0,0.0,108.0,2.0,142.0,0.0,1.0,249.0,0.0,0.0,0.0,0.0,51.0,0.0,30.0,0.0,34.0,2.0,0.3333333333,99.60366185915518,-1.6702487118949787,mid
BBB,2014J,F,Wales,Lower Than A Level,0-10%,35-55,0,60,N,Pass,-113.0,,262,2.0,81.5,63.0,66.05,617,43,0.0,0.0,0.0,123.0,0.0,148.0,0.0,5.0,206.0,0.0,0.0,0.0,0.0,87.0,0.0,18.0,0.0,30.0,0.0,0.3333333333,121.94842721184943,0.0587235952517945,low
BBB,2014J,F,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-154.0,,262,2.0,77.5,55.0,74.25,693,34,0.0,0.0,0.0,139.0,3.0,145.0,0.0,7.0,271.0,0.0,0.0,0.0,0.0,56.0,0.0,41.0,0.0,27.0,4.0,0.3333333333,132.94932875871325,1.1014797689375864,low
BBB,2014J,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-162.0,,262,2.0,90.0,80.0,77.65,95,5,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,41.0,0.0,8.0,0.0,2.0,0.0,0.3333333333,1.7264523147765891,0.1002927785505953,mid
BBB,2014J,M,Scotland,Lower Than A Level,20-30%,0-35,0,60,N,Fail,-109.0,,262,2.0,43.5,86.0,80.07692308,231,21,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,40.0,0.0,25.0,0.0,12.0,1.0,0.3333333333,-6.182807685308885,-0.0535724243864456,mid
BBB,2014J,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Distinction,-162.0,,262,2.0,37.5,74.0,73.85,310,16,0.0,0.0,0.0,66.0,0.0,93.0,0.0,2.0,83.0,0.0,0.0,0.0,0.0,53.0,0.0,6.0,0.0,6.0,1.0,0.3333333333,63.357918885727926,-0.1780892762670725,low
BBB,2014J,F,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,-129.0,,262,2.0,48.5,96.0,68.65,101,17,0.0,0.0,,7.0,0.0,32.0,0.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,1.0,0.0,0.3333333333,-4.25751744108063,0.105819970845211,low
BBB,2014J,F,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-45.0,,262,2.0,40.0,79.0,74.5,137,16,0.0,0.0,0.0,0.0,,72.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,6.0,2.0,0.3333333333,-8.07453507135263,-0.4409066998948691,mid
BBB,2014J,F,South Region,A Level or Equivalent,20-30%,0-35,0,60,N,Distinction,-136.0,,262,2.0,45.5,90.0,88.55,372,20,0.0,0.0,0.0,31.0,0.0,70.0,0.0,2.0,166.0,0.0,0.0,0.0,0.0,74.0,0.0,10.0,0.0,19.0,0.0,0.3333333333,31.53121480665086,0.266723040021558,mid
BBB,2014J,F,Wales,Lower Than A Level,60-70%,0-35,0,120,N,Fail,-70.0,,262,2.0,75.0,50.0,36.76923077,193,19,0.0,0.0,0.0,15.0,0.0,58.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,11.0,1.0,0.3333333333,-0.8181264192355826,-0.8139639240755585,low
BBB,2014J,F,East Midlands Region,Lower Than A Level,0-10%,0-35,2,120,N,Pass,-87.0,,262,2.0,81.0,62.0,51.1,710,28,0.0,0.0,0.0,297.0,4.0,120.0,0.0,4.0,150.0,0.0,0.0,0.0,0.0,11.0,0.0,75.0,0.0,47.0,2.0,0.3333333333,291.37588167095936,-0.6394336415463726,low
BBB,2014J,F,North Western Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,-32.0,200.0,262,2.0,90.0,80.0,76.11111111,30,2,0.0,0.0,0.0,13.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.3333333333,18.88188444869201,-1.150006046377504,mid
BBB,2014J,F,South West Region,Lower Than A Level,80-90%,0-35,0,120,N,Pass,-162.0,,262,2.0,80.0,60.0,51.4,276,25,0.0,0.0,,29.0,4.0,79.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0,54.0,0.0,20.0,0.0,7.0,2.0,0.3333333333,26.6803748230114,-1.111315355357152,mid
BBB,2014J,F,East Midlands Region,A Level or Equivalent,50-60%,35-55,0,60,N,Distinction,-131.0,,262,2.0,34.5,68.0,84.3,458,20,0.0,0.0,0.0,15.0,0.0,40.0,0.0,2.0,283.0,0.0,0.0,0.0,0.0,94.0,0.0,15.0,0.0,8.0,1.0,0.3333333333,9.072879944355858,-0.9108402291969254,low
BBB,2014J,M,Ireland,A Level or Equivalent,10-20,0-35,0,60,N,Fail,-28.0,,262,2.0,85.0,70.0,49.84615385,134,13,0.0,0.0,0.0,17.0,0.0,49.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,1.0,0.3333333333,14.075146600261473,0.8543673163510883,low
BBB,2014J,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-161.0,,262,2.0,38.0,75.0,66.0,817,68,0.0,0.0,0.0,355.0,0.0,187.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,193.0,0.0,8.0,0.0,18.0,3.0,0.3333333333,352.44123106857745,-0.3586501789068567,low
BBB,2014J,F,Wales,A Level or Equivalent,10-20,0-35,0,120,N,Distinction,-51.0,,262,2.0,86.5,73.0,75.5,422,27,0.0,0.0,0.0,86.0,,108.0,0.0,6.0,129.0,0.0,0.0,0.0,0.0,46.0,0.0,11.0,0.0,34.0,0.0,0.3333333333,81.0056126695293,1.3067095851537205,high
BBB,2014J,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,1,60,N,Distinction,-114.0,,262,2.0,92.5,85.0,85.25,689,30,0.0,0.0,,11.0,,130.0,0.0,0.0,468.0,0.0,0.0,0.0,0.0,47.0,0.0,12.0,0.0,19.0,0.0,0.3333333333,4.17195884049165,0.4070767377156362,low
BBB,2014J,F,London Region,A Level or Equivalent,60-70%,35-55,0,60,N,Fail,-72.0,,262,2.0,27.5,54.0,51.4,120,3,0.0,0.0,0.0,0.0,,42.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,18.0,4.0,0.3333333333,2.808949849097076,-0.0179735253109534,mid
BBB,2014J,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,1,120,N,Distinction,-72.0,,262,2.0,85.0,70.0,70.15,241,20,0.0,0.0,0.0,24.0,0.0,78.0,0.0,2.0,59.0,0.0,0.0,0.0,0.0,43.0,0.0,11.0,0.0,22.0,2.0,0.3333333333,27.897348532895705,1.828512120224076,low
BBB,2014J,F,East Anglian Region,HE Qualification,50-60%,0-35,0,60,N,Pass,-51.0,,262,2.0,43.5,86.0,88.35,529,27,0.0,0.0,0.0,173.0,,127.0,0.0,3.0,139.0,0.0,0.0,0.0,0.0,44.0,0.0,18.0,0.0,25.0,0.0,0.3333333333,164.99160605292266,0.0986657666792748,mid
BBB,2014J,F,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,-84.0,193.0,262,2.0,30.5,60.0,56.30769231,139,10,0.0,0.0,,11.0,,23.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.3333333333,-3.255319794494209,0.4589958673616554,mid
BBB,2014J,F,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,-88.0,,262,2.0,44.0,87.0,49.15,32,5,423.7864284674366,0.0,,0.0,,19.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.3333333333,-2.1612431749975727,-2.3947180356528954,mid
BBB,2014J,F,South East Region,A Level or Equivalent,60-70%,35-55,0,60,Y,Pass,-142.0,,262,2.0,20.5,40.0,54.9,885,27,0.0,0.0,0.0,306.0,0.0,217.0,0.0,0.0,171.0,0.0,0.0,0.0,0.0,92.0,0.0,52.0,0.0,41.0,6.0,0.3333333333,296.7376888258105,-1.07354538763134,mid
BBB,2014J,M,Wales,Lower Than A Level,0-10%,35-55,0,60,N,Fail,-30.0,,262,2.0,93.5,87.0,40.33333333,162,6,0.0,0.0,0.0,14.0,0.0,45.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,12.0,4.0,0.3333333333,23.092068794177663,0.3990825941190246,mid
BBB,2014J,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,-53.0,,262,2.0,30.5,60.0,61.0,34,6,0.0,0.0,0.0,6.0,0.0,12.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.3333333333,7.059675909181381,0.902201741551718,low
BBB,2014J,F,South East Region,Lower Than A Level,40-50%,0-35,1,60,N,Pass,-161.0,,262,2.0,38.0,75.0,72.9,587,43,0.0,0.0,0.0,30.0,1.0,156.0,0.0,0.0,258.0,0.0,0.0,0.0,0.0,68.0,0.0,24.0,0.0,49.0,1.0,0.3333333333,26.306616779956084,-1.1408566038639585,low
BBB,2014J,F,West Midlands Region,Lower Than A Level,90-100%,0-35,1,60,N,Pass,-144.0,,262,2.0,89.0,78.0,79.23076923,155,14,0.0,0.0,0.0,25.0,,45.0,0.0,5.0,14.0,0.0,0.0,0.0,0.0,57.0,0.0,5.0,0.0,4.0,0.0,0.3333333333,30.35333164852285,-1.2557057315438216,low
BBB,2014J,F,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,60,Y,Pass,-107.0,,262,2.0,84.5,69.0,65.9,471,19,0.0,0.0,0.0,4.0,0.0,121.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,53.0,0.0,199.0,0.0,14.0,2.0,0.3333333333,6.723721143942112,-0.3790731423046503,low
BBB,2014J,F,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-73.0,,262,2.0,92.5,85.0,85.5,56,7,454.4606098493937,0.0,,5.0,0.0,22.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,12.0,1.0,0.3333333333,18.09285412577502,0.5169867450250473,mid
BBB,2014J,F,North Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-43.0,,262,2.0,84.5,69.0,69.0,427,25,0.0,0.0,0.0,63.0,,122.0,0.0,3.0,147.0,0.0,0.0,0.0,0.0,28.0,0.0,39.0,0.0,25.0,0.0,0.3333333333,68.68287914097573,-0.9984494236725442,mid
BBB,2014J,F,Scotland,A Level or Equivalent,20-30%,0-35,0,90,N,Fail,-45.0,,262,2.0,82.5,65.0,70.33333333,186,14,0.0,0.0,0.0,19.0,,31.0,0.0,1.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,1.0,0.0,0.3333333333,22.70563429322632,-0.1050826963802781,low
BBB,2014J,F,South Region,Lower Than A Level,60-70%,0-35,0,60,Y,Withdrawn,-99.0,123.0,262,2.0,88.0,76.0,72.66666667,303,13,0.0,0.0,0.0,89.0,0.0,51.0,0.0,2.0,52.0,0.0,0.0,0.0,0.0,85.0,0.0,12.0,0.0,12.0,0.0,0.3333333333,80.42627651963915,-0.1818444151054931,low
BBB,2014J,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,-31.0,,262,2.0,82.5,65.0,74.45,180,7,0.0,0.0,0.0,62.0,,40.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,0.3333333333,59.36748637753071,-0.0443250475582549,mid
BBB,2014J,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-156.0,,262,2.0,43.0,85.0,74.85,486,33,0.0,0.0,,105.0,0.0,122.0,0.0,1.0,159.0,0.0,0.0,0.0,0.0,63.0,0.0,15.0,0.0,20.0,1.0,0.3333333333,104.42511963929722,1.669847378209065,mid
BBB,2014J,F,Scotland,Lower Than A Level,70-80%,35-55,0,60,N,Pass,-122.0,,262,2.0,35.5,70.0,61.05,1167,30,0.0,0.0,0.0,648.0,0.0,183.0,0.0,0.0,173.0,0.0,0.0,0.0,0.0,124.0,0.0,16.0,0.0,18.0,5.0,0.3333333333,637.4357763178932,0.1150409641064412,low
BBB,2014J,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,120,N,Pass,-41.0,,262,2.0,38.0,75.0,48.75,151,21,0.0,0.0,,26.0,0.0,54.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,18.0,1.0,0.3333333333,22.55727420936581,1.141832641856133,low
BBB,2014J,F,Scotland,Lower Than A Level,30-40%,0-35,2,60,N,Distinction,-57.0,,262,2.0,43.0,85.0,79.5,661,23,0.0,0.0,0.0,125.0,0.0,77.0,0.0,3.0,370.0,0.0,0.0,0.0,0.0,53.0,0.0,10.0,0.0,22.0,1.0,0.3333333333,133.34150027570303,0.3568959023310645,low
BBB,2014J,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,-39.0,,262,2.0,95.0,90.0,84.0,741,42,0.0,0.0,0.0,268.0,1.0,157.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0,43.0,0.0,18.0,0.0,18.0,1.0,0.3333333333,261.1715003991898,0.3278534410165754,low
BBB,2014J,F,Scotland,HE Qualification,10-20,0-35,0,60,N,Pass,-80.0,,262,2.0,85.0,70.0,64.45,577,51,0.0,0.0,0.0,108.0,,131.0,0.0,6.0,214.0,0.0,0.0,0.0,0.0,87.0,0.0,9.0,0.0,22.0,0.0,0.3333333333,113.72301092523898,0.853377069146127,low
BBB,2014J,F,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Distinction,-25.0,,262,2.0,44.0,87.0,84.75,1377,21,0.0,0.0,,10.0,,82.0,0.0,0.0,1184.0,0.0,0.0,0.0,0.0,88.0,0.0,8.0,0.0,5.0,0.0,0.3333333333,11.734148396213168,-0.4401129304531296,high
BBB,2014J,F,East Midlands Region,A Level or Equivalent,10-20,0-35,1,60,Y,Withdrawn,-70.0,167.0,262,2.0,82.5,65.0,59.0,340,30,0.0,0.0,,0.0,,78.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,20.0,1.0,0.3333333333,-14.216653307135228,1.421384271842891,low
BBB,2014J,F,Ireland,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-77.0,,262,2.0,35.0,70.0,72.0,428,30,0.0,0.0,,0.0,7.0,148.0,0.0,0.0,169.0,0.0,0.0,0.0,0.0,53.0,0.0,17.0,0.0,31.0,3.0,0.3333333333,1.6574688297690652,0.7972593510361248,mid
BBB,2014J,F,London Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass,-58.0,,262,2.0,37.5,74.0,74.05,222,15,0.0,0.0,0.0,0.0,,83.0,0.0,12.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,30.0,0.0,0.3333333333,-2.7169576377812734,-0.3770935285244576,low
BBB,2014J,F,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,60,N,Distinction,-162.0,,262,2.0,87.5,75.0,84.8,2002,53,0.0,0.0,0.0,951.0,,179.0,0.0,1.0,760.0,0.0,0.0,0.0,0.0,28.0,0.0,56.0,0.0,24.0,0.0,0.3333333333,931.8923212485024,-0.0826038840640932,low
BBB,2014J,F,South West Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,-122.0,,262,2.0,95.0,90.0,80.85,460,36,0.0,0.0,0.0,37.0,2.0,131.0,0.0,0.0,169.0,0.0,0.0,0.0,0.0,51.0,0.0,33.0,0.0,36.0,1.0,0.3333333333,34.54738332088883,0.7230684952463792,low
BBB,2014J,F,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass,-2.0,,262,2.0,28.0,55.0,53.9,303,23,0.0,0.0,,7.0,,73.0,0.0,4.0,113.0,0.0,0.0,0.0,0.0,44.0,0.0,38.0,0.0,17.0,1.0,0.3333333333,1.351402980992443,-3.2307174756353163,mid
BBB,2014J,F,South East Region,A Level or Equivalent,40-50%,35-55,1,60,N,Distinction,-87.0,,262,2.0,92.5,85.0,78.8,541,19,0.0,0.0,,147.0,5.0,106.0,0.0,3.0,185.0,0.0,0.0,0.0,0.0,41.0,0.0,27.0,0.0,25.0,2.0,0.3333333333,137.62660957003754,2.6435319506682218,mid
BBB,2014J,F,Wales,Lower Than A Level,0-10%,35-55,0,90,Y,Withdrawn,-39.0,53.0,262,1.0,50.0,50.0,50.0,184,10,0.0,0.0,,44.0,,62.0,0.0,1.0,49.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,0.0,8.0,2.0,0.1666666667,42.5800013153716,1.656922498894232,low
BBB,2014J,F,South East Region,HE Qualification,60-70%,0-35,0,90,N,Pass,-151.0,,262,2.0,28.0,55.0,59.2,92,11,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0,0.0,3.0,0.0,0.3333333333,3.169196103445717,-1.414620351718891,mid
BBB,2014J,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,Y,Fail,-70.0,,262,2.0,85.0,70.0,70.0,297,14,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,1.0,0.3333333333,10.11407077846344,-1.575092024885295,high
BBB,2014J,M,South East Region,HE Qualification,80-90%,0-35,0,120,N,Withdrawn,-95.0,187.0,262,2.0,35.5,70.0,70.0,45,6,0.0,0.0,0.0,9.0,0.0,15.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3333333333,7.424882114978442,-0.9629101382137248,low
BBB,2014J,F,Wales,HE Qualification,80-90%,35-55,0,60,N,Pass,-32.0,,262,2.0,95.0,90.0,75.15,288,21,0.0,0.0,0.0,16.0,1.0,79.0,0.0,5.0,101.0,0.0,0.0,0.0,0.0,43.0,0.0,21.0,0.0,19.0,3.0,0.3333333333,21.493221947228427,0.4994344210245572,low
BBB,2014J,F,Wales,Lower Than A Level,20-30%,35-55,0,60,N,Pass,-143.0,,262,2.0,84.0,68.0,63.2,854,47,0.0,0.0,0.0,97.0,,232.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,91.0,0.0,17.0,0.0,64.0,8.0,0.3333333333,101.11285292252126,2.695047454118757,high
BBB,2014J,F,North Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,-157.0,,262,2.0,31.5,62.0,48.9,30,4,0.0,0.0,,0.0,0.0,12.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.3333333333,-1.1072810106492037,-1.1432189958178371,low
BBB,2014J,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,-157.0,149.0,262,2.0,37.5,74.0,52.66666667,133,14,0.0,0.0,,0.0,0.0,52.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,17.0,0.0,0.3333333333,4.290421054712901,-1.2279039099486222,mid
BBB,2014J,M,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,-155.0,,262,2.0,27.5,54.0,58.05,274,19,0.0,0.0,,45.0,,72.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,65.0,0.0,4.0,0.0,3.0,2.0,0.3333333333,39.50258647288263,-1.3241620059746668,mid
BBB,2014J,F,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-87.0,,262,2.0,91.0,82.0,75.35,344,15,0.0,0.0,0.0,18.0,0.0,65.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,52.0,0.0,21.0,0.0,24.0,2.0,0.3333333333,24.640200656006307,-0.2178029751351844,mid
BBB,2014J,F,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-73.0,,262,2.0,95.0,90.0,67.95,69,11,0.0,0.0,0.0,22.0,0.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,0.3333333333,19.193971763072383,0.6639047947500657,mid
BBB,2014J,F,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-99.0,,262,2.0,92.5,85.0,59.75,176,11,0.0,0.0,,0.0,,42.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,34.0,0.0,6.0,0.0,4.0,0.0,0.3333333333,3.4477262125910992,1.145018073161139,low
BBB,2014J,F,South Region,A Level or Equivalent,50-60%,35-55,0,60,N,Withdrawn,-49.0,186.0,262,2.0,82.5,65.0,36.0,303,32,0.0,0.0,0.0,29.0,,83.0,0.0,2.0,51.0,0.0,0.0,0.0,0.0,9.0,0.0,101.0,0.0,26.0,2.0,0.3333333333,31.815250919973337,1.9486769270179605,mid
BBB,2014J,F,North Western Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn,-78.0,107.0,262,2.0,91.5,83.0,83.0,332,20,0.0,0.0,0.0,150.0,0.0,77.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,55.0,0.0,20.0,0.0,9.0,0.0,0.3333333333,145.56628099933604,-0.9348928141945878,mid
BBB,2014J,F,North Region,HE Qualification,0-10%,0-35,0,120,N,Distinction,-100.0,,262,2.0,43.0,85.0,85.0,570,36,0.0,0.0,,6.0,0.0,158.0,0.0,0.0,219.0,0.0,0.0,0.0,0.0,96.0,0.0,68.0,0.0,21.0,2.0,0.3333333333,9.723565978926752,0.2373303623302219,low
BBB,2014J,M,South Region,Lower Than A Level,80-90%,0-35,0,60,Y,Withdrawn,-30.0,102.0,262,2.0,86.0,72.0,72.0,363,22,0.0,0.0,0.0,23.0,,64.0,0.0,1.0,59.0,0.0,0.0,0.0,0.0,8.0,0.0,189.0,0.0,16.0,3.0,0.3333333333,15.82611610753761,0.1161358098938504,mid
BBB,2014J,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,-121.0,151.0,262,2.0,88.5,77.0,79.0,261,18,0.0,0.0,,32.0,0.0,75.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,39.0,0.0,9.0,0.0,15.0,0.0,0.3333333333,25.248598612851048,-0.9559259340307096,mid
BBB,2014J,F,North Western Region,Lower Than A Level,0-10%,35-55,0,180,N,Pass,-71.0,,262,2.0,39.5,78.0,80.5,707,32,0.0,0.0,0.0,49.0,0.0,170.0,0.0,0.0,239.0,0.0,0.0,0.0,0.0,93.0,0.0,136.0,0.0,20.0,0.0,0.3333333333,45.97194028249696,0.9734231755439244,low
BBB,2014J,F,Wales,A Level or Equivalent,50-60%,35-55,0,60,N,Distinction,-120.0,,262,2.0,87.0,74.0,84.6,331,21,0.0,0.0,0.0,37.0,,92.0,0.0,10.0,125.0,0.0,0.0,0.0,0.0,39.0,0.0,7.0,0.0,18.0,1.0,0.3333333333,36.09701472859941,0.2747141343676919,mid
BBB,2014J,F,South East Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,-136.0,,262,2.0,85.0,70.0,77.3,929,31,0.0,0.0,0.0,351.0,0.0,181.0,0.0,1.0,260.0,0.0,0.0,0.0,0.0,56.0,0.0,39.0,0.0,39.0,2.0,0.3333333333,344.327899123444,0.3898199596888971,high
BBB,2014J,F,East Anglian Region,HE Qualification,90-100%,0-35,0,120,N,Pass,-154.0,,262,2.0,92.5,85.0,78.2,101,16,0.0,0.0,,11.0,0.0,47.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,0.0,8.0,2.0,0.3333333333,6.636186666316676,0.6377519355952914,low
BBB,2014J,M,Wales,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,-28.0,,262,2.0,75.0,50.0,44.85,44,3,0.0,0.0,,0.0,0.0,10.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0,0.0,1.0,1.0,0.3333333333,1.4476191354283894,1.3624934404816775,mid
BBB,2014J,F,North Western Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass,-151.0,,262,2.0,43.0,85.0,74.15,196,16,0.0,0.0,0.0,5.0,0.0,58.0,0.0,8.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,9.0,0.0,0.3333333333,4.510754149214576,-0.1094554760424956,mid
BBB,2014J,F,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,-144.0,,262,2.0,80.0,60.0,69.05,259,21,0.0,0.0,,36.0,,86.0,0.0,4.0,40.0,0.0,0.0,0.0,0.0,51.0,0.0,23.0,0.0,17.0,2.0,0.3333333333,37.12956466402852,-1.100573485751238,low
BBB,2014J,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,240,N,Pass,-80.0,,262,2.0,88.0,76.0,72.85,525,29,0.0,0.0,0.0,7.0,0.0,165.0,0.0,3.0,183.0,0.0,0.0,0.0,0.0,67.0,0.0,30.0,0.0,58.0,12.0,0.3333333333,-0.3057593687458686,-1.1463944625941431,mid
